Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
11,-9.070510065737903,-10.0,-7.519125690634635,-7.126258585399008,-8.721459598845408,-9.71540503645756,-7.717070515929505,-8.158378971927174,-9.301339098457444,-9.987272947854535,-8.361880460434756,-10.0,-8.232983125866788,-8.354639635993172,-9.665824575327003,-9.867965589998862,-7.823007611965195,-8.098004332082276,-6.001985478616227,-10.0,-8.98699183631958,-5.783700710347978,-9.821792112513084,-8.553093259994322,-8.653219766474798,-5.2140172692090365,-6.909508174703206,-6.961731241626441,-9.344746914130253,-8.487651497641117,-7.246205617733713,-10.0,-10.0,-7.860798948338741,-9.2128831118081,-6.670534098317879,-6.807844180622128,-6.371794716672933,-9.384316822838501,-8.946887279932623,-9.674054846488156,-9.605826082664231,-8.600553249549357,-6.859500632321993,-6.4276801189816615,-10.0,-6.973463604963522,-8.999747885290608,-6.032516572607761,-8.687706473177373,-8.933500051354006,-9.930040942537662,-6.032408021785772,-8.376235363200534,-9.539053232455169,-8.108717991458704,-7.334334211523246,-4.979827337938687,-6.281444518896388,-3.9338817349096478,-9.600425747499822,-6.559667509478593,-8.010596671938774,-9.90052263088775,-5.3108190614112045,-9.902999257979758,-8.432444033207588,-8.131780827538167,-8.9458339244685,-9.23488177988937,-9.414472731619385,-10.0,-9.588719820552509,-6.786198380135654,-10.0,-9.991324689014352,-10.0,-8.317618572924738,-9.19643069800621,-8.911630899271408,-10.0,-10.0,-9.786764473506853,-9.579902243638283,-8.91117909907898,-9.910323038039216,-9.903632926176755,-8.832249020095436,-7.78029749398143,-9.295839251886951,-9.678289542610731,-9.555254446278736,-7.272328479374237,-8.21470408017531,-10.0,-5.7315328114378845,-9.770588831013816,-9.619193369975976,-9.992148668242352,-9.764869674241856
12,-8.725309265497206,-10.0,-7.545362247057433,-7.134487318905456,-9.441443152498863,-9.922563364972481,-7.858067942608407,-8.639295852955476,-9.491380293256178,-10.0,-8.10348425625539,-10.0,-8.04926176159274,-8.328828135569488,-10.0,-10.0,-7.871686874447467,-8.467540275653752,-6.364089793475431,-9.806783541011283,-8.487991157212017,-6.049532961735632,-9.93366218159024,-8.864599110550019,-8.748100735225192,-5.058338211774919,-6.361268289278284,-7.046098975597593,-9.37020677609983,-8.866134215561983,-7.303806522905944,-9.915770662097685,-9.974284770554123,-7.397494250335994,-9.015080071019801,-6.680001710906895,-7.229273880678902,-6.143183751849836,-8.724363890574107,-8.646328769173989,-9.397395701026229,-9.027003818528378,-8.21395971128014,-6.716124808416212,-6.232549311505643,-10.0,-6.1703546874836555,-9.419287853588486,-5.3480132686002095,-8.745481038463309,-8.724434374522632,-9.760009562549198,-5.882522414712089,-8.672653114765481,-9.806860978309338,-7.931988854521385,-7.135142242427802,-4.987371774614879,-6.622736325195882,-3.5956133973140982,-9.535424571083988,-6.471844578735344,-8.195259796562045,-9.545127123074694,-5.205940668783965,-9.665581138818553,-8.456254823337602,-7.613840782477871,-8.147737519035644,-9.065773412241413,-9.305443496633162,-10.0,-9.84001721245694,-6.741232447529925,-10.0,-9.55320627325368,-9.882127583035974,-8.214609067105737,-9.667394355681173,-9.321381815168088,-10.0,-10.0,-9.717167302048917,-10.0,-8.173602765272726,-10.0,-9.638854777403695,-8.166978228633564,-7.899545480468393,-9.399571578872461,-9.463825552712885,-9.519018793615057,-7.438991906115642,-8.834496037476907,-9.780854666753202,-5.906125112064802,-9.991903687766102,-9.516278257691779,-10.0,-9.39851126626788
13,-8.564798132187315,-9.696605981253963,-7.5034435860191016,-7.078159073090896,-9.109911599816279,-9.993926082790798,-7.658848900867359,-8.514982024469763,-9.455784155384379,-9.355296306199016,-8.055283947417857,-10.0,-8.254840200443018,-8.404047120813543,-9.755639170284462,-10.0,-7.871516556993338,-8.663737919823143,-6.628712968718168,-9.82108755217692,-8.731281946329041,-6.137475451152886,-10.0,-8.598160192886283,-9.088463992728883,-5.336441144002532,-5.938452001263211,-7.103103940705879,-9.007930323992193,-9.121361150949344,-7.650635722305143,-9.97385288306938,-9.920571009384984,-7.71237968186892,-8.954351866770835,-6.554410263289455,-7.276199341286626,-5.954199061178837,-8.602477161091278,-8.87059549920258,-9.173164669777453,-9.004993664486966,-8.216350803607432,-6.667429423608491,-6.432489045375616,-9.794091909978217,-6.772215239415259,-8.88113317262423,-5.182353100446733,-9.125956303539832,-8.813841856463727,-10.0,-5.362546964096457,-7.956125632373461,-9.497775179945426,-8.355742445248747,-6.830247563506427,-4.968796218653294,-6.11167328938112,-3.5974993096439922,-9.722879480271825,-6.681526630556768,-8.177570752414407,-9.713212926870062,-5.07825842679992,-9.443393315656023,-8.34483145023567,-7.9110908891805405,-8.422903517443208,-9.023885805016054,-9.199001567345375,-9.820290240380576,-9.940998046510506,-6.738218165350681,-9.997916300052205,-9.618507206481787,-10.0,-7.327257412307015,-9.6945876547187,-9.925412952407674,-10.0,-9.825574235318605,-10.0,-9.887500545381975,-7.6541161518785525,-9.76921721233757,-9.586098533917504,-8.559670300776645,-7.543064143577942,-9.448808188670482,-9.627580248775672,-9.247571292710207,-7.13790809956774,-8.476300915884696,-9.542896003699006,-6.131163492320071,-10.0,-9.201854905373374,-10.0,-9.56887299057589
14,-8.666741695901443,-9.854545350693735,-7.843268654802856,-6.975123588174954,-8.557831260291694,-9.793486187444401,-7.930476757254652,-8.394387372413952,-10.0,-9.952995823353874,-7.684295419533845,-9.973284573468002,-8.550870501594895,-8.392340722978238,-9.819994331169852,-10.0,-7.258897286995658,-7.985266942619768,-7.405714662579582,-10.0,-8.840955741389143,-6.031039952950946,-10.0,-8.787710143396362,-8.634308110903358,-5.062914093861446,-5.866640654417234,-6.783170684844683,-8.549303356543769,-8.698244592986761,-7.267490529931988,-9.956430190817283,-9.674970054464174,-7.844918697471827,-9.089993415508388,-6.552188841999298,-7.590650698965503,-5.722956691668125,-8.342752554345822,-8.6756978045677,-9.389824462890976,-9.217906516629416,-8.113817069882826,-6.7895159880210505,-6.370449491506651,-9.729770492579075,-7.173632830113062,-8.621067930181288,-4.9325389856365005,-8.94915391771626,-8.242573094291577,-9.842769215498482,-5.549873414158708,-7.553358810326032,-9.478612118393947,-8.422971359394625,-6.6997547827360835,-4.49378174360143,-5.896134784917862,-3.644534294868966,-9.595359827947233,-6.849150287484757,-7.874454767444653,-9.73332571642196,-4.879391386658341,-9.395364114938495,-8.30262091533499,-7.6833553051060335,-8.33674739757725,-9.07038583353807,-9.535548166578002,-9.857256965064668,-10.0,-6.663908721708321,-10.0,-9.749048313202014,-9.743659346212386,-7.325818508536629,-9.627306621629334,-10.0,-10.0,-9.831832659916188,-10.0,-9.846037010750628,-7.806576784166123,-9.95148243741158,-9.536922007156267,-7.914617745334304,-7.856357815915537,-9.223433362734076,-9.69971466239714,-9.243655715455464,-6.959939923280356,-8.235124808265917,-9.377983504318657,-6.122083058435692,-10.0,-9.246765292532466,-10.0,-9.804701587357489
15,-8.541501505865844,-9.930516781969596,-7.615777588698344,-7.0546592342067855,-8.591454832279542,-9.768203083740664,-7.908934035863039,-8.539367987064127,-9.37413783490626,-10.0,-7.826183651508976,-10.0,-8.419136482911115,-7.866298008883282,-9.49124898908613,-10.0,-7.165869184975573,-7.923227142343256,-7.7577108641517,-9.892368321120447,-9.015083881214501,-6.251971017995546,-9.747914084734074,-8.755778938594316,-8.967276851054669,-4.255154012111988,-5.643840434651376,-6.937185626473019,-8.50246180967023,-8.530878551355514,-7.153313303929706,-9.95741640901871,-9.989289738196858,-7.54471890849576,-8.685122977331458,-6.623611854047792,-7.312727743776896,-5.308597689199662,-8.391368519021537,-8.801856551060363,-9.917765033068834,-9.342620567766911,-8.379197120559928,-6.481461154405288,-6.5209538514126875,-9.72405015392485,-7.07186555309159,-8.633202777285652,-4.91583826817221,-8.338147228392934,-8.292442500053808,-10.0,-5.743213086156392,-7.902761778436282,-9.69289954125989,-8.29625006910716,-6.704010114455719,-4.080041932338219,-6.013951796261971,-3.5849324755297687,-10.0,-6.688207201481498,-7.915945883290326,-9.527591170475501,-4.756076171430974,-9.643165040570022,-8.299220277186517,-7.594053249586301,-8.260303208101515,-8.741307621446417,-9.556863492712864,-9.6393292693217,-9.940483004652108,-6.825007651519158,-9.799487823556206,-9.860447494788959,-9.367163024553454,-7.5021083346065,-9.46130879919398,-9.761083711709166,-10.0,-10.0,-10.0,-9.726664485365275,-8.027879253088592,-10.0,-9.382017346896154,-8.548159408750339,-8.005868224112598,-9.478153861185804,-9.42396070244668,-8.693717396917691,-6.56717175754844,-7.932413672260617,-9.583396481743035,-6.2998450879659496,-10.0,-9.126465872690762,-9.781679301070225,-9.781301951571919
16,-8.548512983990527,-9.874681786567002,-8.08553135078731,-6.843437582100201,-8.576203580902995,-9.605000479565815,-8.062265555412871,-8.736401262218667,-9.452811409444722,-9.597420325213836,-7.672919925522729,-10.0,-8.06765136294013,-8.263912012440535,-9.760820280575215,-9.744877858362289,-7.3509632142625865,-7.912940595085614,-7.195463302911556,-9.710256858679653,-9.34727338670498,-6.398123289683227,-9.66707745396515,-8.630635645754523,-9.023814342199046,-4.372882843533363,-5.587120959360936,-6.881269739530065,-8.537669268779947,-8.664975047981322,-7.067242465853569,-10.0,-9.722110996473381,-8.01186329338172,-8.792606936933078,-6.496986063445409,-7.403631702445977,-5.106131901425588,-8.088625214182807,-8.880588339678914,-9.988842130194167,-9.002166776355015,-8.279941368098148,-6.374738978276526,-6.638179546945211,-9.692876413484973,-7.152281819318177,-8.825010142365539,-4.990265092567969,-8.77717092066327,-8.378233342902087,-9.71728802079955,-5.742610252540058,-7.560234171000555,-9.947987531162974,-8.481416450235418,-6.424640094299919,-4.127261959017339,-5.886448831478504,-3.909118402058124,-9.599596840357421,-6.384217869483239,-8.402622599880804,-9.564916769543037,-4.8326997300918855,-9.359638274216632,-7.879628534847945,-7.376980603850544,-8.569565079339254,-9.117934718719091,-9.454835025848242,-9.698465839377727,-10.0,-6.530127186070974,-9.790734817109037,-9.394457656669049,-9.45264632976547,-7.584773052766628,-9.393958350613048,-9.879782102997217,-9.929134786890133,-9.636457377271334,-10.0,-9.379572817449535,-7.907655013692966,-10.0,-8.846488059736485,-8.606342847416306,-8.215958725400787,-8.996385061228375,-9.585290218443989,-9.038852061066631,-6.318989661695345,-7.703008842985997,-9.776954506856177,-6.400845498750683,-10.0,-8.883070718130911,-9.624005218397427,-9.953205342622685
17,-8.150867990259888,-9.815110857017281,-7.938553982203662,-6.84655867670374,-8.395850531281138,-9.868864638492743,-8.059600924446302,-8.6132219076612,-9.412088638963919,-9.716481115909897,-7.581869857266029,-10.0,-7.447243861759437,-7.5737857594955855,-9.816632203212615,-9.799743072586768,-6.9606407771257715,-7.870715374363148,-6.995681167581128,-9.962785523838217,-9.390971237950932,-6.418464812783977,-9.595408867817307,-8.854102985013585,-8.692451549956001,-4.512722202112771,-5.697875823826425,-7.009130464337255,-8.67540281295299,-8.74016480429466,-7.161650502401967,-10.0,-9.70414399814389,-7.4853525684238775,-8.90346058883814,-6.84169194647674,-7.20054163408819,-5.1393127606986075,-8.220259776737498,-9.054864028376835,-10.0,-8.714801319829553,-7.9858149193033805,-6.954171641735614,-6.565623538613566,-9.58264068199476,-7.0459577406394525,-8.751030562900056,-4.9658796726184224,-8.791614523120797,-7.930874916225298,-9.592629645568087,-5.53605389295002,-7.110087805876147,-10.0,-8.145754146455458,-5.984689723291727,-4.446482614588309,-6.10158994251503,-4.023663796576913,-9.422574165677668,-6.327332702548259,-8.290819192114247,-9.803093602337814,-5.064731777457056,-9.070784608126734,-8.058740277217188,-7.417399415839445,-8.629140916524118,-9.269937975950864,-9.143401506783325,-9.848913394628653,-9.878145090865814,-6.596931485018244,-10.0,-9.256547669574225,-9.876280096911506,-7.881416312174768,-9.031629852383654,-10.0,-10.0,-9.754867526260147,-9.621340151943944,-9.252525551455927,-7.995371720063477,-10.0,-8.94946728106525,-8.887970558755864,-8.22098475538754,-8.712543865926342,-9.481310860305868,-9.288648059012326,-6.731801118041752,-7.843493809886011,-9.512991180631548,-6.016442374643907,-10.0,-8.412591076010488,-9.89860984586553,-9.665086264462479
18,-8.043089194987544,-9.93688301208991,-8.094479279540181,-7.005207678328311,-8.728506561001955,-9.862640569517984,-7.72438489589341,-8.600385734398362,-9.15342999808836,-9.436738401724414,-7.135561931233814,-9.948219261028427,-7.8468025651700986,-7.420758670530924,-9.994202864578071,-9.988452658768404,-6.807829364804301,-7.860236047833394,-7.270757875267978,-9.74661221898749,-9.15325905368498,-5.900658851457005,-9.785168493233222,-8.92961895707164,-8.884342417850696,-4.631192679544706,-5.757869645254164,-7.1164056225237635,-8.763872900076532,-8.99358209311235,-6.88640095217373,-9.976833413273475,-10.0,-7.021957252455695,-8.873871656345308,-6.6495255378482065,-7.69498405454571,-5.65138810581638,-8.37810219317848,-8.600414414653105,-10.0,-8.62936272203819,-7.451751815627559,-6.6985490155926,-6.831334072973285,-9.638476648582914,-7.010793610410999,-8.53460704254261,-4.619648844020207,-8.97834924065144,-8.100876190029055,-9.437209288394293,-5.668513138922285,-6.839709450146168,-10.0,-8.07898280201872,-5.369605252930021,-4.911653441111568,-6.15842071538921,-3.6102408248942797,-9.281801217677813,-6.152759263112891,-8.028265349878987,-9.803471020220504,-5.079112856555354,-9.091333761254885,-8.175282727735357,-7.108816180885507,-8.641657473842235,-9.695521332275858,-8.961160667324677,-9.766275219001301,-9.708744661221745,-6.4775692938036675,-10.0,-9.03565629281243,-9.874852200609643,-7.662341803208305,-9.067175133927533,-9.920043124743557,-9.963517405898672,-9.933664646689659,-9.7746760448045,-9.203713555331593,-8.238799468838552,-10.0,-8.823007390956935,-9.020291421593427,-8.099484065727763,-8.400451781996807,-9.248051258595996,-9.088286823311206,-6.563957777492752,-7.8907340306175,-9.712757443590757,-5.808927278667919,-9.721461869596071,-8.659405298100193,-9.864870469578904,-9.969379605528728
19,-8.165218035511382,-10.0,-7.775894574379565,-6.649438078328548,-8.507579213333427,-9.79781487296921,-7.578952049066496,-8.354956919688352,-9.600289440612839,-9.713818927145025,-7.342850071875074,-10.0,-7.603584293768639,-7.645937611521323,-9.905606263762092,-9.890040020057864,-6.80613081014819,-7.726947012570079,-6.552057586260936,-9.970850096809151,-9.217379895681553,-5.6368051660084895,-9.799218796259415,-8.643920021575793,-8.717083003114848,-4.25975138519746,-5.53890747480348,-6.757325523166966,-8.715964978660317,-8.744472250020426,-6.777993977781142,-10.0,-10.0,-7.3016532339602165,-8.862188990774204,-6.336769084955954,-7.111495652609475,-5.191584433885162,-8.49825716115397,-8.821356521694296,-9.77005900980249,-8.81452529160515,-7.754867532446224,-6.459941017512419,-6.387527445336734,-9.982635483537388,-6.825470701365984,-8.504671915996118,-4.526883470519098,-8.879758973305172,-8.239675214752971,-9.675678005460002,-5.210931105527,-6.817546090291502,-9.656430564586987,-8.002775991388651,-5.565002988056082,-4.287825469789885,-5.6869813914854745,-3.219693530395674,-9.314781376452343,-5.902588391623905,-7.965462266361574,-9.93124941028364,-4.632237892360621,-9.302461749710575,-7.944357376660032,-7.235178266955602,-8.766016113127893,-9.539484252322636,-9.039700553645426,-10.0,-9.76691004347029,-6.191588757686154,-10.0,-9.40083975136028,-10.0,-7.5376356205253146,-9.065254677812009,-9.73753833751451,-10.0,-10.0,-9.857805851075028,-9.245834216520697,-8.087321243857346,-9.933158739013342,-9.027495919754871,-8.92192269366103,-7.840104201034468,-8.54733957713933,-9.647486200652565,-9.282715572307648,-6.357494712820498,-7.645914777797104,-10.0,-5.470377188830493,-9.835801621858057,-8.745469638424304,-9.893580841252668,-9.984081289409229
20,-8.057712473157823,-10.0,-7.580617363565493,-6.717711085191402,-8.536441521941082,-9.776111981262156,-7.560459883115828,-8.479407565314977,-9.063052440292951,-9.840043715000029,-7.464646231442565,-10.0,-7.490504460883778,-7.194385136355839,-9.62341288109653,-10.0,-6.726275945511602,-7.673692353541432,-6.8542093922073395,-9.878459593714938,-9.366850633375124,-5.8264513042189074,-9.582829488047956,-8.616510432625994,-9.00290172988257,-3.5663741090168015,-5.347656863385399,-6.889531190580105,-8.675756425505622,-8.60080606411523,-6.679984809271771,-10.0,-10.0,-7.04396321350338,-8.514650200517096,-6.398078246759971,-6.872927956568601,-4.835900706768734,-8.539988865811539,-8.929650568386965,-10.0,-8.921579218919664,-7.982668461024727,-6.195508265420771,-6.516719646688086,-9.977725173007673,-6.738114171946204,-8.515088408989767,-4.512547656894125,-8.355273840227532,-8.282482867066358,-9.906771952091239,-5.37689292782586,-7.1174718774051895,-9.840373833069332,-7.893999059872896,-5.568655743847895,-3.9326732533547015,-5.788114933807342,-3.1685316221972415,-9.671683205677747,-5.764435639198511,-8.001078035871329,-9.754647889228448,-4.526384718902485,-9.515172843922244,-7.9414382856205785,-7.158521822285176,-8.700396797348231,-9.257005135681558,-9.057997524627558,-9.812931939207346,-9.71582094776826,-6.329875285668486,-9.827881335207183,-9.49646426022462,-9.676817411627331,-7.688961939045474,-8.92276296452647,-9.53245377224173,-10.0,-10.0,-9.981399222195147,-9.143365428606298,-8.277286193327468,-10.0,-8.89452652224983,-9.465751737521389,-7.968443199133771,-8.765990398582893,-9.410780359442422,-8.810651227967636,-6.020344453629875,-7.386069029418057,-10.0,-5.622967239550857,-9.874662612933976,-8.64220520887327,-9.70617542845989,-9.963995157287576
21,-8.063784591331876,-9.951645475561167,-7.98743605505785,-6.534787768637781,-8.52323355080949,-9.63477438008296,-7.693248874246852,-8.650043386989658,-9.131185754449788,-9.491399489587932,-7.331915951259817,-10.0,-7.186109417936683,-7.538728964336857,-9.856868467657058,-9.77905774427385,-6.886572076962976,-7.664783942299085,-6.367288720957528,-9.720746440920875,-9.65453518400047,-5.9530228843212445,-9.512822912245726,-8.508133161913499,-9.051864633479838,-3.6683302677855676,-5.298536356894554,-6.841106612012369,-8.706246979497339,-8.716937036751675,-6.605445276972819,-10.0,-9.768616422316308,-7.448522118049878,-8.60773404003144,-6.288417095324018,-6.951653094080596,-4.660560191159157,-8.277805472995542,-8.997834297416016,-10.0,-8.626737586742234,-7.8967104579210865,-6.103084149746106,-6.618240076995551,-9.950727921855757,-6.807756701375921,-8.681198459781905,-4.577003177543856,-8.735479510596885,-8.356779916385046,-9.661936196149473,-5.37637085859986,-6.820834267868348,-10.0,-8.0543578498568,-5.326714209337202,-3.973566996026199,-5.677694127247028,-3.449284870120193,-9.324923897671717,-5.501173155208556,-8.42255243586908,-9.786972806232406,-4.592742667231202,-9.269631461607354,-7.5780611775372,-6.970531396611311,-8.968225434262026,-9.583173769673287,-8.969638280413617,-9.864145711168543,-9.801445973440307,-6.074501311510579,-9.820301009264446,-9.09290522250738,-9.750848125540395,-7.760551684968826,-8.864435765099104,-9.635249594485527,-9.938628925202257,-9.685162853358554,-10.0,-8.842775226749355,-8.173168947860194,-10.0,-8.430744555098984,-9.516140073485651,-8.15038691034315,-8.348766379069017,-9.550495818676339,-9.109546614847229,-5.80541245385663,-7.187398619515404,-10.0,-5.7104361610831,-10.0,-8.4314188218664,-9.569625667346838,-10.0
22,-8.389230195794429,-9.974966227353939,-8.053417617064165,-6.5111286289580415,-8.32018335760853,-9.551930687456801,-7.521393966486919,-8.608046715200413,-9.072732433771897,-9.812090675176364,-7.2506753169331475,-9.89868261493225,-7.420525298160977,-7.471103567959583,-9.788044753966831,-9.519879037025875,-6.851434447299018,-7.29010098849022,-6.08757909531876,-9.751565833578445,-9.856332697015102,-6.121752931712156,-9.539991237846229,-8.647143454055874,-9.072482564289329,-3.518814132228326,-5.662077968419883,-6.902011719328904,-8.306027289654445,-8.378428897632856,-6.539031218535348,-9.987129103183001,-9.780333761079621,-7.3092047452539815,-8.628518242296893,-6.487142189941267,-6.609228258237408,-4.691402091348445,-8.639469329827143,-8.378984159252251,-10.0,-8.485957048785407,-7.8009564129843705,-6.627942430465698,-6.807506079546165,-9.814852735135025,-6.552794399050164,-8.800132791090105,-4.318605674284105,-8.753682330364809,-8.127293064238122,-9.636473862253716,-5.344810873180208,-6.938131798517328,-9.835470209169054,-8.1966383147441,-5.68901245606266,-4.1085433491986185,-5.697539512794978,-3.3180326723740925,-9.011438849005524,-5.571359588452173,-8.44307907027047,-9.853072300168902,-4.878035933672492,-9.66237745213755,-7.2971384363168115,-6.88274893272644,-8.767016806469625,-9.825836141568699,-9.107929657897321,-9.770689242207409,-9.883976577038007,-6.136724338952261,-10.0,-9.085281911659065,-9.809490553147436,-7.685682893743634,-8.700515023558381,-9.580019560987118,-10.0,-9.334289028299223,-9.717976863169534,-8.961504778102169,-8.043468935670251,-10.0,-8.665614241305224,-9.654717673731458,-8.189740687062038,-8.795227360636904,-9.944455535254198,-9.083095293975465,-5.599559168331591,-7.091740646908293,-9.86210724459251,-5.487349554487107,-9.542216474572895,-8.27187420914235,-9.48189866014509,-9.912308591052108
23,-8.29448734572213,-10.0,-8.190483605143761,-6.650588886767153,-8.612604332159659,-9.546459425394303,-7.226722627335596,-8.596763088992956,-8.845358795288988,-9.566183101595481,-6.8583487482857555,-9.853164804340473,-7.771757005999818,-7.3365852472626045,-9.94413807923063,-9.685764023823458,-6.717105716955302,-7.280889146218664,-6.329385020212448,-9.561538890343897,-9.647372021797324,-5.666576081418192,-9.706799260659308,-8.71352569928956,-9.241164053827701,-3.6229554955917327,-5.714815481531157,-6.996311847687775,-8.383796837727873,-8.601195130448074,-6.29707335656588,-9.96676453659667,-10.0,-6.901857522323532,-8.60250811861826,-6.318218486576242,-7.04386740958828,-5.141541448776043,-8.778220559678331,-7.979500647587046,-10.0,-8.410852328599212,-7.331488736779159,-6.403237597919021,-7.0410786784591615,-9.863935289803928,-6.521883402970288,-8.609885896146329,-4.014251785363753,-8.917831310705456,-8.276732526382695,-9.499851741356078,-5.461249050561285,-6.700455955555916,-10.0,-8.137943026314586,-5.148323022579714,-4.517451333036595,-5.747496551007417,-2.954613592363069,-8.887692519563966,-5.41790096834757,-8.2122813586432,-9.853404069008812,-4.890677607922469,-9.680441166145611,-7.399584969408969,-6.611489126099452,-8.77801947457716,-10.0,-8.947731016909998,-9.698046230528472,-9.73506528639502,-6.03179911541485,-10.0,-8.891107551684785,-9.808235362226956,-7.493105649720589,-8.731761070348751,-9.509733543913644,-9.967930009474902,-9.49146047126634,-9.852766637644935,-8.918596638158208,-8.257453872571396,-10.0,-8.5544497921349,-9.771034205546258,-8.08293561844878,-8.52088310357065,-9.739408898604761,-8.906967935468957,-5.452016635414189,-7.133267119150224,-10.0,-5.304933601737666,-9.297367789248526,-8.488836022271432,-9.45224009269702,-10.0
24,-8.402528836620714,-10.0,-7.908647092364288,-6.335856692180691,-8.417160570309493,-9.489111260344774,-7.098065206783581,-8.379644061767225,-9.240673777281563,-9.81130286967813,-7.0417265619489084,-9.991858052466954,-7.556593539751555,-7.535790188529679,-9.865760942432734,-9.598703112052375,-6.715603087628504,-7.162974769659331,-5.693585561210719,-9.759911318444189,-9.704096636042967,-5.433157460290944,-9.719228885635815,-8.460781639764285,-9.09319772206384,-3.2943593093801438,-5.521110217120132,-6.678651014095009,-8.341415011834343,-8.380819675070597,-6.201170938374218,-10.0,-10.0,-7.149291058173675,-8.592173028228817,-6.041537947289238,-6.52768338133724,-4.734775331755583,-8.884515860798544,-8.174957466341873,-9.79658230363051,-8.574656717380932,-7.599640582153386,-6.1921526179721464,-6.6484643744597145,-10.0,-6.35793716959081,-8.583403734451775,-3.932186736569094,-8.830613259453248,-8.399521324688813,-9.71081350611158,-5.056448309930468,-6.680849100764294,-9.696060702206031,-8.070526538924847,-5.321181968351051,-3.9655808346617345,-5.330436934259164,-2.6091152499318064,-8.91686847430806,-5.1965868723557005,-8.156722501725,-9.966443443720205,-4.495348894657343,-9.867215907847344,-7.195296456479155,-6.723275565023382,-8.888033560823391,-9.861961526193992,-9.017211463761885,-10.0,-9.786521392830355,-5.778805937410495,-10.0,-9.214167732587018,-10.0,-7.382784108604249,-8.730062135510456,-9.348280366893539,-10.0,-9.768192483994255,-9.926307565152761,-8.955858754239763,-8.123448397734792,-9.940868762369602,-8.735350924318128,-9.684012139521327,-7.853474770623348,-8.650827646677211,-10.0,-9.078969665977667,-5.269368726640116,-6.916687341908908,-10.0,-5.005434676725388,-9.398518649687167,-8.564972990426838,-9.477638772866102,-10.0
25,-8.16882679008184,-10.0,-7.926409325029639,-6.341427571099683,-8.904591740358406,-9.629358111736058,-7.193520915891435,-8.705226329343198,-9.369332274365549,-9.882769183973188,-6.866791504751798,-10.0,-7.432213588158682,-7.518315720136073,-10.0,-9.700396837956873,-6.7485591041214485,-7.4131517861150025,-5.938731341244099,-9.629103157341513,-9.366271579292194,-5.613126745246288,-9.794965280428489,-8.671672097529557,-9.157432441563612,-3.188964089264119,-5.149950060108025,-6.735768240002821,-8.35865141986914,-8.63705368639394,-6.240166935520968,-9.942976468673711,-9.982590707366471,-6.835632294871793,-8.45825973656899,-6.04794755131202,-6.812992637013527,-4.58000497692694,-8.437725613551205,-7.9714783926549275,-9.609283176736637,-8.182792192106099,-7.337915519496451,-6.095086726329906,-6.5163601933044815,-10.0,-5.814229862198139,-8.867433635679417,-3.4687758090809644,-8.869726825052755,-8.257983192383039,-9.595701717693286,-4.954975274249737,-6.8815248672250835,-9.877367403237551,-7.950880347616768,-5.186328367782181,-3.9706884424366287,-5.5614925793895535,-2.380106502790256,-8.872862469845664,-5.137130467175214,-8.281740028088294,-9.725839547527842,-4.424345887197328,-9.706483081345505,-7.211416437600901,-6.372628496909321,-8.347719740128522,-9.747474620084216,-8.943398322740538,-10.0,-9.956650531398394,-5.74836385712806,-10.0,-8.917560162968854,-9.920199996478082,-7.313046343494571,-9.048906039022059,-9.625683048316821,-10.0,-9.907466914622761,-9.879190057337903,-9.285849492533675,-7.624106859218742,-10.0,-8.556095270206399,-9.233621684578093,-7.934206039114647,-8.721054764029923,-9.854807192471537,-9.054438013156268,-5.3822003999314,-7.336288480575797,-9.851637908042187,-5.1236342230126235,-9.548349516001508,-8.495299130042318,-9.582046642838502,-9.751974185313177
