Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
167,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023,-0.004185700231633023
168,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215,-0.004121113474865215
169,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057,-0.004057711729098057
170,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987,-0.003995469272476987
171,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481,-0.003934361038123481
172,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675,-0.0038743625947748675
173,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417,-0.0038154501280808417
174,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224,-0.0037576004225314224
175,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169,-0.003700790843992169
176,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113,-0.0036449993228235113
177,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456,-0.0035902043375620456
178,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825,-0.0035363848991425825
179,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639,-0.003483520535640639
