Qsell,E,CVaR,rho
11.99,4.3000670734649785e6,-2.731244363742629e6,784411.3548611747
12.0,4.304734662674738e6,-2.7502726385562294e6,777231.0120592543
12.01,4.309402251884497e6,-2.769313234157952e6,770044.5088632724
12.02,4.314069841094257e6,-2.788576499670719e6,762746.6707117693
12.03,4.318737430304018e6,-2.8078733942035194e6,755432.0180502492
12.04,4.3234050195137765e6,-2.8271702887363182e6,748117.3653887291
12.05,4.328072608723537e6,-2.8464671832691226e6,740802.7127272072
12.06,4.3327401979332995e6,-2.865764077801922e6,733488.0600656888
12.07,4.337407787143058e6,-2.88506097233472e6,726173.407404169
12.08,4.342075376352818e6,-2.904357866867521e6,718858.7547426485
12.09,4.346742965562578e6,-2.9239719924857966e6,711385.4865383909
12.1,4.351410554772339e6,-2.943646760706596e6,703881.8970328714
12.11,4.3560781439820975e6,-2.9633215289273947e6,696378.3075273514
12.12,4.360745733191858e6,-2.982996297148193e6,688874.7180218324
12.13,4.365413322401617e6,-3.0026710653689983e6,681371.1285163092
12.14,4.37008091161138e6,-3.0226731336640087e6,673703.8889736857
12.15,4.374748500821138e6,-3.0428370941248075e6,665955.7033481651
12.16,4.379416090030899e6,-3.063001054585607e6,658207.5177226462
12.17,4.384083679240658e6,-3.0831650150464075e6,650459.3320971252
12.18,4.3887512684504185e6,-3.1033289755072063e6,642711.1464716061
12.19,4.393418857660177e6,-3.1234929359680056e6,634962.9608460858
12.2,4.398086446869938e6,-3.143656896428806e6,627214.775220566
12.21,4.402754036079698e6,-3.1640987392450855e6,619327.6484173064
12.22,4.407421625289459e6,-3.1847081033938844e6,611356.7609477872
12.23,4.412089214499218e6,-3.2053555659833355e6,603366.8242579415
12.24,4.416756803708979e6,-3.2262333626921326e6,595261.7205084232
12.25,4.421424392918738e6,-3.247111159400934e6,587156.6167589019
12.26,4.426091982128497e6,-3.2679889561097343e6,579051.5130093815
12.27,4.430759571338259e6,-3.2888667528185328e6,570946.409259863
12.28,4.435427160548017e6,-3.3097445495273336e6,562841.3055103419
12.29,4.440094749757777e6,-3.3306223462361307e6,554736.2017608231
12.3,4.444762338967537e6,-3.351500142944936e6,546631.0980113002
12.31,4.449429928177298e6,-3.3723779396537356e6,538525.9942617812
12.32,4.454097517387057e6,-3.3934049023314775e6,530346.3075277896
12.33,4.458765106596819e6,-3.4147673501850795e6,521998.8782058698
12.34,4.463432695806578e6,-3.4361297980386787e6,513651.44888394955
12.35,4.46810028501634e6,-3.4578191954615535e6,505140.54477739334
12.36,4.472767874226097e6,-3.479621466811154e6,496573.2037074715
12.37,4.477435463435858e6,-3.5014732847646903e6,487981.0893355836
12.38,4.482103052645618e6,-3.523775160432693e6,479163.9461064625
12.39,4.48677064185538e6,-3.5461636036125994e6,470303.51912139007
12.4,4.491438231065138e6,-3.5687583781222007e6,461339.92647146876
12.41,4.496105820274899e6,-3.5913531526317997e6,452376.33382154955
12.42,4.500773409484657e6,-3.613947927141398e6,443412.74117162963
12.43,4.50544099869442e6,-3.6365427016509986e6,434449.14852171065
12.44,4.510108587904177e6,-3.659137476160598e6,425485.55587178934
12.45,4.514776177113938e6,-3.681732250670197e6,416521.9632218706
12.46,4.519443766323698e6,-3.7043270251798024e6,407558.37057194766
12.47,4.52411135553346e6,-3.726921799689399e6,398594.77792203054
12.48,4.528778944743219e6,-3.749516574199002e6,389631.18527210853
12.49,4.533446533952978e6,-3.7721113487085993e6,380667.59262218955
12.5,4.538114123162739e6,-3.7947061232181983e6,371703.99997227034
12.51,4.542781712372498e6,-3.8173008977277996e6,362740.407322349
12.52,4.547449301582258e6,-3.839895672237396e6,353776.8146724312
12.53,4.552116890792016e6,-3.862490446746998e6,344813.22202250897
12.54,4.556784480001777e6,-3.8850852212565956e6,335849.6293725909
12.55,4.561452069211538e6,-3.9076799957662006e6,326886.0367226687
12.56,4.566119658421299e6,-3.9306151292426214e6,317752.264589339
12.57,4.570787247631058e6,-3.953646257393023e6,308570.49511901755
12.58,4.5754548368408205e6,-3.9766773855434223e6,299388.7256486991
12.59,4.580122426050577e6,-3.9997085136938216e6,290206.95617837785
12.6,4.584790015260339e6,-4.022951631220806e6,280919.19201976643
12.61,4.589457604470098e6,-4.0462758554112082e6,271590.8745294451
12.62,4.594125193679858e6,-4.0696000796016064e6,262262.5570391258
12.63,4.598792782889619e6,-4.0929243037920124e6,252934.23954880307
12.64,4.603460372099378e6,-4.1162485279824077e6,243605.92205848522
12.65,4.608127961309138e6,-4.1398365903425845e6,234145.6854832766
12.66,4.612795550518898e6,-4.163547864733783e6,224623.84289255762
12.67,4.617463139728659e6,-4.187259139124981e6,215102.00030183885
12.68,4.622130728938419e6,-4.210970413516181e6,205580.1577111194
12.69,4.626798318148178e6,-4.234681687907382e6,196058.31512039807
12.7,4.631465907357939e6,-4.258392962298583e6,186536.47252967767
12.71,4.636133496567699e6,-4.2821042366897855e6,177014.62993895682
12.72,4.64080108577746e6,-4.305815511080983e6,167492.7873482383
12.73,4.645468674987218e6,-4.329526785472185e6,157970.9447575165
12.74,4.650136264196979e6,-4.35323805986338e6,148449.10216679936
12.75,4.6548038534067385e6,-4.376949334254585e6,138927.25957607664
12.76,4.659471442616496e6,-4.400889935095304e6,129290.75376059627
12.77,4.664139031826258e6,-4.424856393374504e6,119641.31922587706
12.78,4.668806621036018e6,-4.449070922567407e6,109867.84923430579
12.79,4.673474210245778e6,-4.473569375085005e6,99952.41758038662
12.8,4.678141799455537e6,-4.498067827602609e6,90036.9859264642
12.81,4.6828093886653e6,-4.522566280120209e6,80121.5542725455
12.82,4.687476977875058e6,-4.547064732637809e6,70206.12261862447
12.83,4.692144567084818e6,-4.5715631851554075e6,60290.69096470531
12.84,4.696812156294577e6,-4.596061637673009e6,50375.25931078382
12.85,4.701479745504338e6,-4.620560090190606e6,40459.82765686605
12.86,4.706147334714098e6,-4.64505854270821e6,30544.396002944093
12.87,4.710814923923858e6,-4.669556995225804e6,20628.964349027257
12.88,4.715482513133619e6,-4.694055447743409e6,10713.532695104834
12.89,4.720150102343378e6,-4.718553900261009e6,798.1010411842726
12.9,4.724817691553137e6,-4.743052352778609e6,-9117.330612735823
12.91,4.7294852807629e6,-4.767550805296207e6,-19032.76226665359
12.92,4.734152869972658e6,-4.792085718721335e6,-28966.42437433824
12.93,4.738820459182419e6,-4.816975974766935e6,-39077.75779225817
12.94,4.743488048392178e6,-4.8418662308125375e6,-49189.09121017996
12.95,4.748155637601938e6,-4.866756486858135e6,-59300.424628098495
12.96,4.752823226811699e6,-4.891646742903742e6,-69411.75804602169
12.97,4.757490816021459e6,-4.91653699894934e6,-79523.09146394022
12.98,4.762158405231219e6,-4.941427254994942e6,-89634.42488186155
12.99,4.766825994440979e6,-4.9663175110405395e6,-99745.75829978008
13.0,4.771493583650738e6,-4.991289587043154e6,-109898.00169620803
13.01,4.776161172860497e6,-5.016579728688759e6,-120209.27791413106
13.02,4.780828762070259e6,-5.041869870334357e6,-130520.55413204897
13.03,4.785496351280018e6,-5.067267175050373e6,-140885.41188517772
13.04,4.790163940489778e6,-5.092932922431974e6,-151384.49097109772
13.05,4.794831529699537e6,-5.118598669813577e6,-161883.57005702006
13.06,4.7994991189092975e6,-5.144264417195177e6,-172382.6491429396
13.07,4.804166708119057e6,-5.169930164576778e6,-182881.72822886053
13.08,4.8088342973288195e6,-5.195595911958374e6,-193380.80731477728
13.09,4.813501886538577e6,-5.221261659339975e6,-203879.88640069868
13.1,4.818169475748339e6,-5.246927406721577e6,-214378.96548661916
13.11,4.822837064958097e6,-5.272593154103172e6,-224878.0445725373
13.12,4.827504654167858e6,-5.298425720602515e6,-235460.5332173286
13.13,4.832172243377618e6,-5.324357150312119e6,-246092.4534672508
13.14,4.836839832587379e6,-5.350318306434381e6,-256739.2369235009
13.15,4.841507421797139e6,-5.37629506955198e6,-267393.82387742074
13.16,4.846175011006899e6,-5.402323470442134e6,-278074.2297176174
13.17,4.85084260021666e6,-5.428407181015735e6,-288782.2903995374
13.18,4.855510189426418e6,-5.4546158694425495e6,-299552.84000806557
13.19,4.860177778636179e6,-5.481022057943345e6,-310422.13965358306
13.2,4.8648453678459395e6,-5.507428246444143e6,-321291.43929910194
13.21,4.869512957055698e6,-5.533834434944952e6,-332160.7389446269
13.22,4.87418054626546e6,-5.560240623445749e6,-343030.03859014483
13.23,4.878848135475219e6,-5.586646811946549e6,-353899.3382356651
13.24,4.883515724684979e6,-5.61305300044735e6,-364768.6378811854
13.25,4.888183313894739e6,-5.639639164074866e6,-375727.92509006336
13.26,4.892850903104498e6,-5.666259945047665e6,-386704.52097158367
13.27,4.897518492314259e6,-5.692880726020465e6,-397681.11685310304
13.28,4.902186081524017e6,-5.719501506993265e6,-408657.7127346238
13.29,4.906853670733778e6,-5.746122287966061e6,-419634.3086161418
13.3,4.911521259943538e6,-5.772743068938866e6,-430610.90449766396
13.31,4.916188849153297e6,-5.799363849911665e6,-441587.5003791838
13.32,4.920856438363058e6,-5.826000764573603e6,-452572.1631052727
13.33,4.925524027572817e6,-5.853022498251206e6,-463749.23533919454
13.34,4.930191616782578e6,-5.880044231928808e6,-474926.307573115
13.35,4.934859205992338e6,-5.907213399840488e6,-486177.0969240749
13.36,4.939526795202097e6,-5.93457220351729e6,-497522.70415759645
13.37,4.944194384411857e6,-5.961931007194088e6,-508868.3113911152
13.38,4.948861973621618e6,-5.989289810870893e6,-520213.91862463765
13.39,4.95352956283138e6,-6.016648614547689e6,-531559.5258581545
13.4,4.958197152041139e6,-6.044007418224492e6,-542905.1330916765
13.41,4.962864741250899e6,-6.07136622190129e6,-554250.7403251957
13.42,4.967532330460659e6,-6.09872502557809e6,-565596.3475587154
13.43,4.972199919670419e6,-6.126083829254887e6,-576941.9547922341
13.44,4.976867508880177e6,-6.153442632931689e6,-588287.5620257561
13.45,4.981535098089938e6,-6.180801436608488e6,-599633.1692592748
13.46,4.986202687299698e6,-6.208160240285292e6,-610978.7764927973
13.47,4.990870276509459e6,-6.235519043962093e6,-622324.383726317
13.48,4.99553786571922e6,-6.262877847638891e6,-633669.9909598357
13.49,5.00020545492898e6,-6.290236651315687e6,-645015.5981933535
13.5,5.004873044138739e6,-6.317595454992492e6,-656361.2054268764
13.51,5.0095406333484985e6,-6.344954258669294e6,-667706.812660398
13.52,5.014208222558258e6,-6.372313062346091e6,-679052.4198939162
13.53,5.018875811768018e6,-6.39967186602289e6,-690398.0271274364
13.54,5.023543400977777e6,-6.427030669699688e6,-701743.6343609556
13.55,5.028210990187538e6,-6.454389473376489e6,-713089.2415944757
13.56,5.032878579397298e6,-6.48174827705329e6,-724434.8488279958
13.57,5.037546168607058e6,-6.509107080730091e6,-735780.4560615164
13.58,5.042213757816819e6,-6.536465884406895e6,-747126.0632950384
13.59,5.046881347026577e6,-6.563824688083692e6,-758471.6705285576
13.6,5.05154893623634e6,-6.591196599093892e6,-769823.831428776
13.61,5.056216525446098e6,-6.6185850484514935e6,-781184.2615026976
13.62,5.060884114655859e6,-6.646042703261481e6,-792579.2943028109
13.63,5.0655517038656175e6,-6.673674778978287e6,-804061.5375563349
13.64,5.070219293075379e6,-6.701306854695087e6,-815543.7808098542
13.65,5.074886882285137e6,-6.7289389304118855e6,-827026.0240633744
13.66,5.079554471494898e6,-6.756745868147303e6,-838595.6983262026
13.67,5.084222060704658e6,-6.784676787318505e6,-850227.3633069238
13.68,5.088889649914418e6,-6.812970621067426e6,-862040.4855765039
13.69,5.093557239124179e6,-6.841269973070624e6,-873856.3669732227
13.7,5.0982248283339385e6,-6.869569325073821e6,-885672.248369941
13.71,5.102892417543697e6,-6.89786867707703e6,-897488.1297666663
13.72,5.10756000675346e6,-6.926168029080229e6,-909304.0111633847
13.73,5.112227595963217e6,-6.954467381083428e6,-921119.8925601053
13.74,5.11689518517298e6,-6.982766733086629e6,-932935.7739568246
13.75,5.121562774382738e6,-7.011066085089826e6,-944751.6553535438
13.76,5.126230363592497e6,-7.039365437093029e6,-956567.5367502659
13.77,5.1308979528022595e6,-7.067664789096228e6,-968383.4181469842
13.78,5.135565542012017e6,-7.09596414109943e6,-980199.2995437062
13.79,5.140233131221777e6,-7.124263493102624e6,-992015.1809404236
13.8,5.144900720431538e6,-7.152562845105834e6,-1.003831062337148e6
13.81,5.149568309641298e6,-7.18086219710903e6,-1.0156469437338659e6
13.82,5.1542358988510575e6,-7.209161549112224e6,-1.0274628251305833e6
13.83,5.15890348806082e6,-7.237460901115432e6,-1.0392787065273062e6
13.84,5.163571077270578e6,-7.265760253118624e6,-1.0510945879240232e6
13.85,5.168238666480339e6,-7.294059605121824e6,-1.0629104693207424e6
13.86,5.172906255690098e6,-7.322358957125025e6,-1.0747263507174635e6
13.87,5.177573844899859e6,-7.350658309128228e6,-1.0865422321141842e6
13.88,5.182241434109618e6,-7.3789576611314295e6,-1.0983581135109058e6
13.89,5.186909023319379e6,-7.407257013134625e6,-1.1101739949076227e6
13.9,5.191576612529138e6,-7.435556365137827e6,-1.1219898763043443e6
13.91,5.1962442017389e6,-7.463993092484592e6,-1.1338744453728464e6
13.92,5.200911790948658e6,-7.492509564951796e6,-1.145798887001569e6
13.93,5.205579380158419e6,-7.521026037418995e6,-1.1577233286302881e6
13.94,5.2102469693681775e6,-7.549542509886196e6,-1.1696477702590092e6
13.95,5.214914558577939e6,-7.578058982353392e6,-1.1815722118877266e6
13.96,5.2195821477876995e6,-7.606575454820599e6,-1.19349665351645e6
13.97,5.224249736997459e6,-7.635130012836395e6,-1.2054401379194679e6
13.98,5.228917326207218e6,-7.663823356783597e6,-1.2174530152881895e6
13.99,5.233584915416979e6,-7.69251670073079e6,-1.2294658926569056e6
14.0,5.238252504626738e6,-7.721210044677997e6,-1.2414787700256296e6
14.01,5.242920093836497e6,-7.749903388625194e6,-1.2534916473943489e6
14.02,5.247587683046259e6,-7.778596732572389e6,-1.265504524763065e6
14.03,5.252255272256017e6,-7.80729007651959e6,-1.2775174021317866e6
14.04,5.256922861465778e6,-7.8359834204667965e6,-1.2895302795005091e6
14.05,5.261590450675537e6,-7.864676764413994e6,-1.3015431568692285e6
14.06,5.266258039885297e6,-7.893370108361195e6,-1.3135560342379487e6
14.07,5.270925629095059e6,-7.922063452308393e6,-1.325568911606667e6
14.08,5.2755932183048185e6,-7.950756796255596e6,-1.3375817889753887e6
14.09,5.280260807514576e6,-7.979450140202793e6,-1.3495946663441085e6
14.1,5.2849283967243405e6,-8.008143484149991e6,-1.361607543712825e6
14.11,5.289595985934098e6,-8.036836828097191e6,-1.3736204210815462e6
14.12,5.29426357514386e6,-8.065530172044391e6,-1.3856332984502655e6
14.13,5.298931164353618e6,-8.094223515991599e6,-1.3976461758189905e6
14.14,5.303598753563378e6,-8.122916859938794e6,-1.409659053187708e6
14.15,5.308266342773138e6,-8.151610203885995e6,-1.4216719305564286e6
14.16,5.312933931982899e6,-8.180303547833193e6,-1.433684807925147e6
14.17,5.317601521192658e6,-8.208996891780394e6,-1.4456976852938682e6
14.18,5.32226911040242e6,-8.237690235727595e6,-1.4577105626625875e6
14.19,5.326936699612179e6,-8.2663835796747925e6,-1.4697234400313068e6
14.2,5.331604288821939e6,-8.295076923621993e6,-1.4817363174000266e6
14.21,5.336271878031698e6,-8.3237702675691955e6,-1.4937491947687487e6
14.22,5.340939467241459e6,-8.3524636115163965e6,-1.505762072137469e6
14.23,5.345607056451218e6,-8.381272113143604e6,-1.517832528346193e6
14.24,5.350274645660981e6,-8.410218757098801e6,-1.5299720557189104e6
14.25,5.354942234870737e6,-8.439165401054004e6,-1.5421115830916334e6
14.26,5.359609824080497e6,-8.468112045009203e6,-1.554251110464353e6
14.27,5.364277413290258e6,-8.4970586889644e6,-1.5663906378370714e6
14.28,5.368945002500017e6,-8.5260053329196e6,-1.5785301652097912e6
14.29,5.373612591709778e6,-8.554951976874802e6,-1.5906696925825123e6
14.3,5.378280180919538e6,-8.583898620830009e6,-1.6028092199552353e6
14.31,5.382947770129299e6,-8.612845264785204e6,-1.6149487473279526e6
14.32,5.3876153593390575e6,-8.64179190874041e6,-1.6270882747006766e6
14.33,5.392282948548819e6,-8.6707385526956e6,-1.6392278020733907e6
14.34,5.396950537758579e6,-8.699685196650805e6,-1.6513673294461132e6
14.35,5.401618126968339e6,-8.728631840606004e6,-1.6635068568188325e6
14.36,5.406285716178099e6,-8.757578484561201e6,-1.6756463841915512e6
14.37,5.410953305387858e6,-8.786525128516402e6,-1.687785911564272e6
14.38,5.415620894597618e6,-8.815471772471603e6,-1.6999254389369925e6
14.39,5.42028848380738e6,-8.844418416426806e6,-1.7120649663097127e6
14.4,5.424956073017137e6,-8.873365060382003e6,-1.724204493682433e6
14.41,5.429623662226899e6,-8.902311704337204e6,-1.7363440210551526e6
14.42,5.434291251436659e6,-8.931258348292403e6,-1.748483548427872e6
14.43,5.43895884064642e6,-8.960204992247602e6,-1.7606230758005911e6
14.44,5.443626429856178e6,-8.989151636202803e6,-1.7727626031733123e6
14.45,5.448294019065938e6,-9.018098280158004e6,-1.784902130546033e6
14.46,5.452961608275699e6,-9.047044924113203e6,-1.7970416579187517e6
14.47,5.45762919748546e6,-9.075991568068402e6,-1.809181185291471e6
14.48,5.462296786695217e6,-9.10493821202361e6,-1.8213207126641967e6
14.49,5.466964375904979e6,-9.133884855978802e6,-1.8334602400369113e6
14.5,5.471631965114739e6,-9.162831499934005e6,-1.845599767409633e6
14.51,5.4762995543244975e6,-9.191778143889207e6,-1.857739294782355e6
14.52,5.480967143534258e6,-9.2207247878444e6,-1.8698788221550714e6
14.53,5.485634732744016e6,-9.249671431799602e6,-1.882018349527793e6
14.54,5.490302321953778e6,-9.278686427908245e6,-1.8941920529772337e6
14.55,5.494969911163538e6,-9.308010554526657e6,-1.9065203216815596e6
14.56,5.499637500373298e6,-9.337334681145055e6,-1.9188485903858785e6
14.57,5.504305089583057e6,-9.366658807763455e6,-1.9311768590901992e6
14.58,5.508972678792818e6,-9.395982934381854e6,-1.9435051277945177e6
14.59,5.513640268002577e6,-9.42540871465691e6,-1.9558842233271664e6
14.6,5.5183078572123395e6,-9.454908054955311e6,-1.9683000988714858e6
14.61,5.522975446422096e6,-9.484407395253709e6,-1.9807159744158061e6
14.62,5.527643035631858e6,-9.51390673555211e6,-1.993131849960126e6
14.63,5.532310624841618e6,-9.543406075850511e6,-2.0055477255044463e6
14.64,5.536978214051378e6,-9.572905416148923e6,-2.0179636010487727e6
14.65,5.541645803261137e6,-9.602404756447315e6,-2.0303794765930893e6
14.66,5.5463133924709e6,-9.631904096745716e6,-2.0427953521374082e6
14.67,5.550980981680661e6,-9.661403437044116e6,-2.0552112276817271e6
14.68,5.555648570890417e6,-9.690902777342508e6,-2.0676271032260451e6
14.69,5.560316160100178e6,-9.720402117640909e6,-2.0800429787703655e6
14.7,5.564983749309938e6,-9.749901457939312e6,-2.0924588543146867e6
14.71,5.569651338519697e6,-9.779400798237713e6,-2.104874729859008e6
14.72,5.5743189277294595e6,-9.808900138536118e6,-2.1172906054033292e6
14.73,5.578986516939219e6,-9.838399478834514e6,-2.1297064809476472e6
14.74,5.583654106148976e6,-9.867898819132913e6,-2.1421223564919685e6
14.75,5.588321695358738e6,-9.897398159431316e6,-2.154538232036289e6
14.76,5.592989284568499e6,-9.926897499729715e6,-2.166954107580608e6
14.77,5.597656873778257e6,-9.95639684002811e6,-2.179369983124927e6
14.78,5.602324462988017e6,-9.98589618032651e6,-2.1917858586692465e6
14.79,5.606992052197779e6,-1.001539552062491e7,-2.2042017342135655e6
14.8,5.611659641407537e6,-1.004489486092332e7,-2.2166176097578914e6
14.81,5.616327230617298e6,-1.007439420122172e7,-2.229033485302211e6
14.82,5.620994819827059e6,-1.010389354152011e7,-2.241449360846525e6
14.83,5.625662409036817e6,-1.013339288181851e7,-2.253865236390847e6
14.84,5.630329998246578e6,-1.0162892222116914e7,-2.266281111935168e6
14.85,5.63499758745634e6,-1.0192391562415313e7,-2.2786969874794865e6
14.86,5.6396651766661e6,-1.0221890902713714e7,-2.2911128630238073e6
14.87,5.644332765875856e6,-1.025139024301212e7,-2.3035287385681313e6
14.88,5.649000355085619e6,-1.0280889583310515e7,-2.315944614112448e6
14.89,5.6536679442953775e6,-1.0310678049575387e7,-2.3285050526400045e6
14.9,5.658335533505138e6,-1.0340543143434577e7,-2.3411038049647193e6
14.91,5.6630031227148995e6,-1.0370408237293778e7,-2.3537025572894393e6
14.92,5.66767071192466e6,-1.0400273331152972e7,-2.366301309614156e6
14.93,5.672338301134417e6,-1.0430138425012184e7,-2.3789000619388837e6
14.94,5.677005890344179e6,-1.0460018493791578e7,-2.3915063017236996e6
14.95,5.68167347955394e6,-1.0490195780154783e7,-2.4042611503004218e6
14.96,5.686341068763697e6,-1.0520373066517986e7,-2.417015998877145e6
14.97,5.691008657973459e6,-1.0550550352881186e7,-2.4297708474538634e6
14.98,5.69567624718322e6,-1.0580727639244387e7,-2.442525696030583e6
14.99,5.700343836392976e6,-1.061090492560759e7,-2.455280544607307e6
15.0,5.705011425602738e6,-1.064108221197078e7,-2.468035393184021e6
